RTSI$ Index,Last Price,High Price,Low Price,Volume,Open Price,,SPX Index,Last Price,High Price,Low Price,Volume,Open Price
Dates,PX_LAST,PX_HIGH,PX_LOW,PX_VOLUME,PX_OPEN,,Dates,PX_LAST,PX_HIGH,PX_LOW,PX_VOLUME,PX_OPEN
04.06.2013,1322.39,1343.25,1319.01,13139391488,1319.01,,04.06.2013,1631.38,1646.53,1623.62,567560832,1640.73
05.06.2013,1301.08,1328.79,1299.66,13897203712,1322.39,,05.06.2013,1608.9,1629.31,1607.09,573941056,1629.05
06.06.2013,1286.86,1305.59,1284.08,19287605248,1301.08,,06.06.2013,1622.56,1622.56,1598.23,611811968,1609.29
07.06.2013,1314.41,1314.41,1286.86,10089407488,1286.86,,07.06.2013,1643.38,1644.4,1625.27,588722112,1625.27
10.06.2013,1300.54,1321.37,1294.45,10550884352,1314.41,,10.06.2013,1642.81,1648.69,1639.26,446790496,1644.67
11.06.2013,1263.66,1310,1258.47,15220296704,1300.54,,11.06.2013,1626.13,1640.13,1622.92,494419744,1638.64
12.06.2013,#N/A N/A,#N/A N/A,#N/A N/A,208,#N/A N/A,,12.06.2013,1612.52,1637.71,1610.92,496663680,1629.94
13.06.2013,1261.63,1272.04,1241.21,15474801664,1263.66,,13.06.2013,1636.36,1639.25,1608.07,508786048,1612.15
14.06.2013,1293.88,1298.24,1261.63,11461844992,1261.63,,14.06.2013,1626.73,1640.8,1623.96,454660192,1635.52
17.06.2013,1314.01,1324.02,1291.97,17472522240,1293.88,,17.06.2013,1639.04,1646.5,1630.34,517127360,1630.64
18.06.2013,1314.06,1322.67,1302.82,9535155200,1314.01,,18.06.2013,1651.81,1654.19,1639.77,468885664,1639.77
19.06.2013,1291.72,1318.58,1288.69,8284267520,1314.06,,19.06.2013,1628.93,1652.45,1628.91,564339840,1651.83
20.06.2013,1243.32,1297.66,1243.32,5867746304,1291.72,,20.06.2013,1588.19,1624.62,1584.32,783320960,1624.62
21.06.2013,1245.72,1263.81,1233.25,12512333824,1243.32,,21.06.2013,1592.43,1599.19,1577.7,1521151104,1588.62
24.06.2013,1233.04,1251.32,1227.01,27064420352,1245.72,,24.06.2013,1573.09,1588.77,1560.33,700688000,1588.77
25.06.2013,1243.2,1259.92,1232.93,13255289856,1233.04,,25.06.2013,1588.03,1593.79,1577.09,605506944,1577.52
26.06.2013,1261.13,1268.41,1242.89,8919744512,1243.2,,26.06.2013,1603.26,1606.83,1592.27,568844608,1592.27
27.06.2013,1262.77,1270.7,1253.96,5997406208,1261.13,,27.06.2013,1613.2,1620.07,1606.44,518668672,1606.44
28.06.2013,1275.44,1279.22,1256.99,8959055872,1262.77,,28.06.2013,1606.28,1615.94,1601.06,1081289088,1611.12
01.07.2013,1276.85,1279.56,1266.71,5786920960,1275.44,,01.07.2013,1614.96,1626.61,1609.78,526115136,1609.78
02.07.2013,1274.07,1280.77,1266.2,7325396992,1276.85,,02.07.2013,1614.08,1624.26,1606.77,527795648,1614.29
03.07.2013,1264.29,1276.42,1252.94,5749217280,1274.07,,03.07.2013,1615.41,1618.97,1604.57,303759136,1611.48
04.07.2013,1280.61,1281.14,1263.75,4578959872,1264.29,,05.07.2013,1631.89,1632.07,1614.71,430664640,1618.65
05.07.2013,1268.59,1289.28,1266.5,5703659008,1280.61,,08.07.2013,1640.46,1644.68,1634.2,742917120,1634.2
08.07.2013,1277.29,1278.84,1265.51,3795639552,1268.59,,09.07.2013,1652.32,1654.18,1643.93,521108576,1643.93
09.07.2013,1282.84,1290.73,1277.29,4023559680,1277.29,,10.07.2013,1652.62,1657.92,1647.66,509090304,1651.56
10.07.2013,1275.29,1291.43,1272.22,3918156800,1282.84,,11.07.2013,1675.02,1676.63,1657.41,566455744,1657.41
11.07.2013,1322.76,1323.85,1274.71,7744882176,1275.29,,12.07.2013,1680.19,1680.19,1672.33,588945728,1675.26
12.07.2013,1348.81,1348.81,1322.05,10474550272,1322.76,,15.07.2013,1682.5,1684.51,1677.89,427337632,1679.59
15.07.2013,1354.54,1360.21,1344.67,8943535104,1348.81,,16.07.2013,1676.26,1683.73,1671.84,476974368,1682.7
16.07.2013,1368.83,1372.48,1351.15,8087564288,1354.54,,17.07.2013,1680.91,1684.75,1677.91,566833088,1677.91
17.07.2013,1393.05,1394.02,1366.99,10234853376,1368.83,,18.07.2013,1689.37,1693.12,1681.05,539273920,1681.05
18.07.2013,1377.35,1401.64,1370.43,11390022656,1393.05,,19.07.2013,1692.09,1692.09,1684.08,770584192,1686.15
19.07.2013,1382.33,1398.13,1368.83,6388457472,1377.35,,22.07.2013,1695.53,1697.61,1690.67,502083104,1694.41
22.07.2013,1380.01,1396.75,1372.81,4631232512,1382.33,,23.07.2013,1692.39,1698.78,1691.13,459706016,1696.63
23.07.2013,1379.88,1396.24,1378.89,8333707776,1380.01,,24.07.2013,1685.94,1698.38,1682.57,532656576,1696.06
24.07.2013,1369.36,1385.58,1364.24,4977974272,1379.88,,25.07.2013,1690.25,1690.94,1680.07,518129216,1685.21
25.07.2013,1353.38,1370.93,1349.09,6442897408,1369.36,,26.07.2013,1691.65,1691.85,1676.03,466156032,1687.31
26.07.2013,1348.37,1361.87,1348.05,7848288256,1353.38,,29.07.2013,1685.33,1690.92,1681.86,419819552,1690.32
29.07.2013,1341.34,1352.58,1340.87,5580725760,1348.37,,30.07.2013,1685.96,1693.19,1682.42,499839296,1687.92
30.07.2013,1326.41,1349.87,1325.01,10331624448,1341.34,,31.07.2013,1685.73,1698.43,1684.94,664419840,1687.76
31.07.2013,1313.38,1330.08,1312.5,6990580736,1326.41,,01.08.2013,1706.87,1707.85,1689.42,530951104,1689.42
01.08.2013,1331.71,1336.27,1313.38,5418249728,1313.38,,02.08.2013,1709.67,1709.67,1700.68,503275552,1706.1
02.08.2013,1336.39,1342.77,1320.79,4360934400,1331.71,,05.08.2013,1707.14,1709.24,1703.55,369575840,1708.01
05.08.2013,1333.42,1342.73,1329.46,4544333824,1336.39,,06.08.2013,1697.37,1705.79,1693.29,454070400,1705.79
06.08.2013,1304.98,1337.81,1303.04,4858861568,1333.42,,07.08.2013,1690.91,1695.3,1684.91,445614144,1695.3
07.08.2013,1301.28,1311.82,1294.99,4350628864,1304.98,,08.08.2013,1697.48,1700.18,1688.38,453654656,1693.35
08.08.2013,1303.28,1310.84,1294.44,4421498368,1301.28,,09.08.2013,1691.42,1699.42,1686.02,412941184,1696.1
09.08.2013,1325.72,1327.66,1301.84,4871639552,1303.28,,12.08.2013,1689.47,1691.49,1683.35,382142528,1688.37
12.08.2013,1326.53,1329.32,1317.79,4815593984,1325.72,,13.08.2013,1694.16,1696.81,1682.62,413884832,1690.65
13.08.2013,1338.85,1343.22,1325.84,5906484736,1326.53,,14.08.2013,1685.39,1695.52,1684.83,420471648,1693.88
14.08.2013,1356.34,1356.88,1337.07,4605994496,1338.85,,15.08.2013,1661.32,1679.61,1658.59,510318464,1679.61
15.08.2013,1327.49,1359.45,1322.81,4121249280,1356.34,,16.08.2013,1655.83,1663.6,1652.61,650111744,1661.22
16.08.2013,1323.42,1341.34,1316.66,4871225856,1327.49,,19.08.2013,1646.06,1659.18,1645.84,442953888,1655.25
19.08.2013,1322.25,1333.22,1310.87,3343332352,1323.42,,20.08.2013,1652.35,1658.92,1646.08,436119584,1646.81
20.08.2013,1317.77,1329.29,1302.64,3882761728,1322.25,,21.08.2013,1642.8,1656.99,1639.43,479892032,1650.66
21.08.2013,1312.47,1328.3,1305.07,6988111872,1317.77,,22.08.2013,1656.96,1659.55,1645.03,407240096,1645.03
22.08.2013,1329.05,1330.84,1298.62,5977565696,1312.47,,23.08.2013,1663.5,1664.85,1654.81,454291296,1659.92
23.08.2013,1330.99,1337.55,1326.97,42205589504,1329.05,,26.08.2013,1656.78,1669.51,1656.02,416322368,1664.29
26.08.2013,1324.48,1343,1319.92,22213304320,1330.99,,27.08.2013,1630.48,1652.54,1629.05,506000064,1652.54
27.08.2013,1304.33,1326.14,1298.1,6690766848,1324.48,,28.08.2013,1634.96,1641.18,1627.47,438063040,1630.25
28.08.2013,1299.65,1308.02,1286.12,4319298048,1304.33,,29.08.2013,1638.17,1646.41,1630.88,389334848,1633.5
29.08.2013,1300.67,1312.27,1296.06,2671721728,1299.65,,30.08.2013,1632.97,1640.08,1628.05,542310528,1638.89
30.08.2013,1290.96,1303.57,1285.42,11298037760,1300.67,,03.09.2013,1639.77,1651.35,1633.41,525167808,1635.95
02.09.2013,1291.98,1301.37,1290.41,19093438464,1290.96,,04.09.2013,1653.08,1655.72,1637.41,530963712,1640.72
03.09.2013,1293.11,1306.21,1287.28,4579085312,1291.98,,05.09.2013,1655.08,1659.17,1653.07,435460128,1653.28
04.09.2013,1298.53,1298.72,1285.27,3367431168,1293.11,,06.09.2013,1655.17,1664.83,1640.62,492524608,1657.44
05.09.2013,1339.8,1339.8,1297.67,7333066240,1298.53,,09.09.2013,1671.71,1672.4,1656.85,440884800,1656.85
06.09.2013,1345.6,1369,1334.22,6772726784,1339.8,,10.09.2013,1683.99,1684.09,1674.32,499155040,1674.32
09.09.2013,1380.37,1380.37,1345.6,4442688000,1345.6,,11.09.2013,1689.13,1689.13,1678.7,484793056,1681.04
10.09.2013,1390.55,1393.95,1377.97,7366849024,1380.37,,12.09.2013,1683.42,1689.97,1681.96,459040640,1689.21
11.09.2013,1394.03,1398.92,1384.96,20708855808,1390.55,,13.09.2013,1687.99,1688.73,1682.22,395148096,1685.04
12.09.2013,1401.46,1408.71,1386.22,8636559360,1394.03,,16.09.2013,1697.6,1704.95,1691.7,459764480,1691.7
13.09.2013,1396.57,1401.8,1385.6,5135368192,1401.46,,17.09.2013,1704.76,1705.52,1697.73,425239904,1697.73
16.09.2013,1436.14,1436.14,1394.77,5420454400,1396.57,,18.09.2013,1725.52,1729.44,1700.35,580426240,1705.74
17.09.2013,1439.79,1439.79,1424.98,3621425664,1436.14,,19.09.2013,1722.34,1729.86,1720.2,514394016,1727.34
18.09.2013,1429.62,1447.43,1426.72,4781166592,1439.79,,20.09.2013,1709.91,1725.23,1708.89,1383413632,1722.44
19.09.2013,1478.75,1496.14,1428.25,10131794944,1429.62,,23.09.2013,1701.84,1711.44,1697.1,511866176,1711.44
20.09.2013,1462.92,1483.33,1460.87,9095420928,1478.75,,24.09.2013,1697.42,1707.63,1694.9,509947392,1702.6
23.09.2013,1451.43,1467.76,1445.1,4437713408,1462.92,,25.09.2013,1692.77,1701.71,1691.88,475587744,1698.02
24.09.2013,1446.41,1457.99,1440.75,5616517120,1451.43,,26.09.2013,1698.67,1703.85,1693.11,440223488,1694.05
25.09.2013,1452.98,1453.72,1437.43,4062089728,1446.41,,27.09.2013,1691.75,1695.52,1687.11,489103104,1695.52
26.09.2013,1451.64,1460.39,1443.3,6876276224,1452.98,,30.09.2013,1681.55,1687.26,1674.99,629131264,1687.26
27.09.2013,1432.87,1451.64,1428.82,5231168000,1451.64,,01.10.2013,1695,1696.55,1682.07,462701056,1682.41
30.09.2013,1422.49,1437.2,1413.79,6887660544,1432.87,,02.10.2013,1693.87,1693.87,1680.34,484326528,1691.9
01.10.2013,1438.04,1440.34,1421.62,7141449216,1422.49,,03.10.2013,1678.66,1692.35,1670.36,499857024,1692.35
02.10.2013,1421.94,1441.69,1417.07,5767515136,1438.04,,04.10.2013,1690.5,1691.94,1677.33,440017056,1678.79
03.10.2013,1427.81,1437.54,1421.69,5662305280,1421.94,,07.10.2013,1676.12,1687.15,1674.7,425290336,1687.15
04.10.2013,1443.15,1443.43,1422.31,7937901568,1427.81,,08.10.2013,1655.45,1676.79,1655.03,571411520,1676.22
07.10.2013,1444.32,1445.61,1428.03,5211487232,1443.15,,09.10.2013,1656.4,1662.47,1646.47,574130112,1656.99
08.10.2013,1471.65,1471.71,1442.44,10759219200,1444.32,,10.10.2013,1692.56,1692.56,1660.88,552177600,1660.88
09.10.2013,1461,1471.82,1455.06,8958194688,1471.65,,11.10.2013,1703.2,1703.44,1688.52,482553184,1691.09
10.10.2013,1484.82,1486.49,1457.42,12768163840,1461,,14.10.2013,1710.14,1711.03,1692.13,424196640,1699.86
11.10.2013,1477,1491.11,1470.96,7539400704,1484.82,,15.10.2013,1698.06,1711.57,1695.93,532916160,1709.17
14.10.2013,1473.97,1479.33,1466.14,4597484032,1477,,16.10.2013,1721.54,1721.76,1700.49,543564800,1700.49
15.10.2013,1495.31,1495.79,1471.81,11521873920,1473.97,,17.10.2013,1733.15,1733.45,1714.12,542925248,1720.17
16.10.2013,1500.25,1506.39,1486.98,12961967104,1495.31,,18.10.2013,1744.5,1745.31,1735.74,703510848,1736.72
17.10.2013,1491.85,1508.9,1478.45,15447814144,1500.25,,21.10.2013,1744.66,1747.79,1740.67,498906016,1745.2
18.10.2013,1516.62,1520.25,1490.2,8506449408,1491.85,,22.10.2013,1754.67,1759.33,1746.48,569504384,1746.48
21.10.2013,1514.39,1520.1,1504.55,9600545792,1516.62,,23.10.2013,1746.38,1752.27,1740.5,533654080,1752.27
22.10.2013,1518.54,1521.05,1503.83,11042634752,1514.39,,24.10.2013,1752.07,1753.94,1745.5,525480416,1747.48
23.10.2013,1494.96,1520.1,1492.1,41307824128,1518.54,,25.10.2013,1759.77,1759.82,1752.45,541907712,1756.01
24.10.2013,1493.85,1501.7,1488.69,5980642304,1494.96,,28.10.2013,1762.11,1764.99,1757.67,579556608,1759.42
25.10.2013,1492.2,1498.41,1484.25,43583545344,1493.85,,29.10.2013,1771.95,1772.09,1762.93,501806208,1762.93
28.10.2013,1493.11,1504.93,1489.41,11727709184,1492.2,,30.10.2013,1763.31,1775.22,1757.24,480263712,1772.27
29.10.2013,1491.56,1496.3,1485.2,11902248960,1493.11,,31.10.2013,1756.54,1768.53,1755.72,635805632,1763.24
30.10.2013,1493.14,1503.04,1487.95,10217943040,1491.56,,01.11.2013,1761.64,1765.67,1752.7,549504320,1758.7
31.10.2013,1480.42,1495.6,1473.44,8211289600,1493.14,,04.11.2013,1767.93,1768.78,1761.56,431930880,1763.4
01.11.2013,1475.18,1484.74,1472.2,6863383552,1480.42,,05.11.2013,1762.97,1767.03,1755.76,487444064,1765.67
04.11.2013,#N/A N/A,#N/A N/A,#N/A N/A,100,#N/A N/A,,06.11.2013,1770.49,1773.74,1764.4,499953728,1765
05.11.2013,1460.23,1479.83,1459.66,13305071616,1475.18,,07.11.2013,1747.15,1774.54,1746.2,602191296,1770.74
06.11.2013,1458.93,1466.68,1454.8,10868939776,1460.23,,08.11.2013,1770.61,1770.78,1747.63,575603648,1748.37
07.11.2013,1468.22,1476.15,1455.92,20244985856,1458.93,,11.11.2013,1771.89,1773.44,1767.85,388547616,1769.96
08.11.2013,1435.12,1468.22,1430.25,28778203136,1468.22,,12.11.2013,1767.69,1771.78,1762.29,457417792,1769.51
11.11.2013,1427.93,1443.32,1427.64,15047251968,1435.12,,13.11.2013,1782,1782,1760.64,528086784,1764.37
12.11.2013,1437.37,1438.83,1422.43,36375191552,1427.93,,14.11.2013,1790.62,1791.53,1780.22,526450144,1782.75
13.11.2013,1406.92,1439.78,1406.01,33349990400,1437.37,,15.11.2013,1798.18,1798.22,1790.66,668120320,1790.66
14.11.2013,1434.44,1439.31,1406.36,27301867520,1406.92,,18.11.2013,1791.53,1802.33,1788,496627680,1798.82
15.11.2013,1444.24,1449.31,1431.93,19443066880,1434.44,,19.11.2013,1787.87,1795.51,1784.72,471416992,1790.79
18.11.2013,1462.98,1463.52,1444.24,8468481536,1444.24,,20.11.2013,1781.37,1795.73,1777.23,486419488,1789.59
19.11.2013,1455.04,1466.23,1449.96,28263100416,1462.98,,21.11.2013,1795.85,1797.16,1783.52,501020576,1783.52
20.11.2013,1447.2,1455.05,1434.72,33291636736,1455.04,,22.11.2013,1804.76,1804.84,1794.7,450318016,1797.21
21.11.2013,1425.86,1447.2,1423.06,44653817856,1447.2,,25.11.2013,1802.48,1808.1,1800.58,482740864,1806.33
22.11.2013,1444.91,1447.86,1425.14,17453721600,1425.86,,26.11.2013,1802.75,1808.42,1800.77,566536576,1802.87
25.11.2013,1433.55,1452.85,1432.18,30053832704,1444.91,,27.11.2013,1807.23,1808.27,1802.77,380423904,1803.48
26.11.2013,1416.43,1444.51,1413.97,1.1111E+11,1433.55,,29.11.2013,1805.81,1813.55,1803.98,357478752,1808.69
27.11.2013,1404.31,1425.49,1403.84,76932317184,1416.43,,02.12.2013,1800.9,1810.02,1798.6,470156032,1806.55
28.11.2013,1406.51,1414.14,1403.25,1.16996E+11,1404.31,,03.12.2013,1795.15,1800.1,1787.85,535826848,1800.1
29.11.2013,1402.93,1412.58,1393.05,1.01587E+11,1406.51,,04.12.2013,1792.81,1799.8,1779.09,591186240,1793.15
02.12.2013,1398.74,1414.17,1396.89,75162230784,1402.93,,05.12.2013,1785.03,1792.82,1783.38,576708544,1792.82
03.12.2013,1372.44,1400.07,1365.24,79144763392,1398.74,,06.12.2013,1805.09,1806.04,1788.36,516851968,1788.36
04.12.2013,1364.44,1380.38,1361.21,89329016832,1372.44,,09.12.2013,1808.37,1811.52,1806.21,495544640,1806.21
05.12.2013,1362.55,1379.09,1360.25,1.42109E+11,1364.44,,10.12.2013,1802.62,1808.52,1801.75,484093248,1807.6
06.12.2013,1390.61,1391.85,1362.05,1.06191E+11,1362.55,,11.12.2013,1782.22,1802.97,1780.09,561170112,1802.76
09.12.2013,1412.08,1413.13,1388.13,73028485120,1390.61,,12.12.2013,1775.5,1782.99,1772.28,527653440,1781.71
10.12.2013,1409.85,1415.4,1404.61,66676523008,1412.08,,13.12.2013,1775.32,1780.92,1772.45,450441536,1777.98
11.12.2013,1409.28,1413.68,1396.81,37520916480,1409.85,,16.12.2013,1786.54,1792.22,1777.48,537011904,1777.48
12.12.2013,1393.57,1411.71,1388.82,30015793152,1409.28,,17.12.2013,1781,1786.77,1777.05,513352160,1786.47
13.12.2013,1391.85,1398.85,1388.76,27169996800,1393.57,,18.12.2013,1810.65,1811.08,1767.99,702164224,1781.46
16.12.2013,1407.25,1408.04,1385.45,53394702336,1391.85,,19.12.2013,1809.6,1810.88,1801.35,518257792,1809
17.12.2013,1414.68,1418.34,1402.94,1.39941E+11,1407.25,,20.12.2013,1818.32,1823.75,1810.25,1402679296,1810.39
18.12.2013,1423.87,1423.87,1412.39,97663320064,1414.68,,23.12.2013,1827.99,1829.75,1822.92,439203200,1822.92
19.12.2013,1431.11,1445.06,1423.24,57005985792,1423.87,,24.12.2013,1833.32,1833.32,1828.02,187691760,1828.02
20.12.2013,1429.91,1433.76,1423.11,65183674368,1431.11,,26.12.2013,1842.02,1842.84,1834.96,298737280,1834.96
23.12.2013,1453.1,1455.22,1426.94,53470957568,1429.91,,27.12.2013,1841.4,1844.89,1839.81,274879136,1842.97
24.12.2013,1454.02,1457.62,1451.35,27628687360,1453.1,,30.12.2013,1841.07,1842.47,1838.77,308193088,1841.47
25.12.2013,1447.5,1456.7,1447.1,20650858496,1454.02,,31.12.2013,1848.36,1849.44,1842.41,399844768,1842.61
26.12.2013,1448.29,1467.85,1444.83,19595872256,1447.5,,02.01.2014,1831.98,1845.86,1827.74,463338432,1845.86
27.12.2013,1445.39,1460.36,1445.05,17980090368,1448.29,,03.01.2014,1831.37,1838.24,1829.13,399831232,1833.21
30.12.2013,1442.73,1449.9,1436.68,37934194688,1445.39,,06.01.2014,1826.77,1837.16,1823.73,500749376,1832.31
06.01.2014,1388.28,1443.85,1387.23,21672050688,1442.73,,07.01.2014,1837.88,1840.1,1828.71,508596672,1828.71
07.01.2014,#N/A N/A,#N/A N/A,#N/A N/A,1702,#N/A N/A,,08.01.2014,1837.49,1840.02,1831.4,589383168,1837.9
08.01.2014,1390.35,1399.19,1387.86,17603790848,1388.28,,09.01.2014,1838.13,1843.23,1830.38,529520704,1839
09.01.2014,1388.86,1398.48,1387.48,9369829376,1390.35,,10.01.2014,1842.37,1843.15,1832.43,491739072,1840.06
10.01.2014,1395.91,1397.21,1378.7,12311198720,1388.86,,13.01.2014,1819.2,1843.45,1815.52,585806720,1841.26
13.01.2014,1401.82,1410.62,1395.29,30154698752,1395.91,,14.01.2014,1838.88,1839.26,1821.36,521314080,1821.36
14.01.2014,1388.69,1401.82,1374.74,37087141888,1401.82,,15.01.2014,1848.38,1850.84,1840.52,563999680,1840.52
15.01.2014,1401.78,1402.14,1388.4,25111478272,1388.69,,16.01.2014,1845.89,1847.99,1840.3,486069664,1847.99
16.01.2014,1397.23,1406.9,1394.24,40733945856,1401.78,,17.01.2014,1838.7,1846.04,1835.23,819605120,1844.23
17.01.2014,1395.79,1409.17,1389.59,1.04534E+11,1397.23,,21.01.2014,1843.8,1849.31,1832.38,610444544,1841.05
20.01.2014,1394.49,1399.56,1389.49,1.32919E+11,1395.79,,22.01.2014,1844.86,1846.87,1840.88,512338816,1844.71
21.01.2014,1395.87,1402.33,1391.59,56250462208,1394.49,,23.01.2014,1828.46,1842.29,1820.06,593087104,1842.29
22.01.2014,1391.75,1398.32,1385.05,45820055552,1395.87,,24.01.2014,1790.29,1826.96,1790.29,730151040,1826.96
23.01.2014,1381.59,1397.68,1381.45,1.11093E+11,1391.75,,27.01.2014,1781.56,1795.98,1772.88,653126528,1791.03
24.01.2014,1364.11,1389.69,1357.33,1.4799E+11,1381.59,,28.01.2014,1792.5,1793.87,1779.49,526147616,1783
27.01.2014,1346.51,1365.38,1334.54,66797117440,1364.11,,29.01.2014,1774.2,1790.15,1770.45,655960576,1790.15
28.01.2014,1332.51,1354.04,1330.89,70245801984,1346.51,,30.01.2014,1794.19,1798.77,1777.17,571051008,1777.17
29.01.2014,1308,1356.1,1304.23,37891358720,1332.51,,31.01.2014,1782.59,1793.88,1772.26,776329664,1790.88
30.01.2014,1320.9,1322.09,1286.66,65583398912,1308,,03.02.2014,1741.89,1784.83,1739.66,759497600,1782.68
31.01.2014,1301.02,1323.67,1294.34,52349235200,1320.9,,04.02.2014,1755.2,1758.73,1743.82,635294336,1743.82
03.02.2014,1293.2,1309.36,1292.77,62819332096,1301.02,,05.02.2014,1751.64,1755.79,1737.92,590110912,1753.38
04.02.2014,1291.82,1293.56,1265.71,36458229760,1293.2,,06.02.2014,1773.43,1774.06,1752.99,571755648,1752.99
05.02.2014,1317.5,1322.15,1288.95,49591902208,1291.82,,07.02.2014,1797.02,1798.03,1776.01,600247744,1776.01
06.02.2014,1330.28,1332.05,1314.12,42769842176,1317.5,,10.02.2014,1799.84,1799.94,1791.83,498168800,1796.2
07.02.2014,1341.49,1349,1330.28,55746355200,1330.28,,11.02.2014,1819.75,1823.54,1800.41,546459712,1800.45
10.02.2014,1336.02,1346.65,1335.75,46223769600,1341.49,,12.02.2014,1819.26,1826.55,1815.97,496327680,1820.12
11.02.2014,1341.85,1350.61,1333.36,42352496640,1336.02,,13.02.2014,1829.83,1830.25,1809.22,542928576,1814.82
12.02.2014,1353.17,1357.57,1341.12,37994143744,1341.85,,14.02.2014,1838.63,1841.65,1825.59,495117504,1828.46
13.02.2014,1321.61,1354.6,1319.02,23912851456,1353.17,,18.02.2014,1840.76,1842.87,1835.01,546618496,1839.03
14.02.2014,1343.2,1347.19,1321.37,39967199232,1321.61,,19.02.2014,1828.75,1847.5,1826.99,530650336,1838.9
17.02.2014,1347.41,1359.58,1338.95,47981932544,1343.2,,20.02.2014,1839.78,1842.79,1824.58,520620960,1829.24
18.02.2014,1343.62,1354.31,1341.15,61076721664,1347.76,,21.02.2014,1836.25,1846.13,1835.6,680813056,1841.07
19.02.2014,1306,1342.46,1302.58,78480580608,1342.46,,24.02.2014,1847.61,1858.71,1836.78,705543680,1836.78
20.02.2014,1303.15,1304.98,1291.61,70692708352,1299.57,,25.02.2014,1845.12,1852.91,1840.19,505512800,1847.66
21.02.2014,1315.54,1318.1,1304.15,60875083776,1307.29,,26.02.2014,1845.16,1852.65,1840.66,505238592,1845.79
24.02.2014,1318.98,1324.44,1311.23,73181143040,1315.56,,27.02.2014,1854.29,1854.53,1841.13,517164928,1844.9
25.02.2014,1306.37,1325.14,1301.07,46199185408,1321.31,,28.02.2014,1859.45,1867.92,1847.67,728624448,1855.12
26.02.2014,1286.07,1307.93,1281.03,52915023872,1307.19,,03.03.2014,1845.73,1857.68,1834.44,508998560,1857.68
27.02.2014,1260.95,1290.43,1244.38,1.30503E+11,1285.83,,04.03.2014,1873.91,1876.23,1849.23,555989248,1849.23
28.02.2014,1267.27,1268.38,1243.96,1.25978E+11,1264.44,,05.03.2014,1873.81,1876.53,1871.11,490908640,1874.05
03.03.2014,1115.06,1239.77,1087.46,2.30415E+11,1239.77,,06.03.2014,1877.03,1881.94,1874.18,506237536,1874.18
04.03.2014,1184.22,1191.05,1121.68,1.74063E+11,1121.68,,07.03.2014,1878.04,1883.57,1870.56,507130784,1878.52
05.03.2014,1182.05,1190.13,1158.4,1.32819E+11,1188.19,,10.03.2014,1877.17,1877.87,1867.04,439330720,1877.86
06.03.2014,1164.63,1194.94,1129.87,1.40218E+11,1182.74,,11.03.2014,1867.63,1882.35,1863.88,452021728,1878.26
07.03.2014,1158.87,1179.2,1148.71,1.02273E+11,1163.07,,12.03.2014,1868.2,1868.38,1854.38,459683712,1866.15
11.03.2014,1132.05,1155.97,1129.04,1.27678E+11,1150.52,,13.03.2014,1846.34,1874.4,1841.86,528187872,1869.06
12.03.2014,1100.14,1126.91,1098.21,1.28626E+11,1126.91,,14.03.2014,1841.13,1852.44,1839.57,513409536,1845.07
13.03.2014,1077.89,1111.19,1077.89,1.78234E+11,1100.14,,17.03.2014,1858.83,1862.3,1842.81,474079200,1842.81
14.03.2014,1062.47,1065.25,1016.01,2.4431E+11,1064.19,,18.03.2014,1872.25,1873.76,1858.92,420516608,1858.92
17.03.2014,1114.66,1119.24,1063.93,1.85613E+11,1071.63,,19.03.2014,1860.77,1874.14,1850.35,512768832,1872.25
